holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,traffic_volume
1001,271.7,0,0,40,2001,6195
1001,273.26,0,0,75,2001,5246
1001,274.9,0,0,90,2001,4460
1001,276.33,0,0,90,2001,4580
1001,277.58,0,0,90,2009,4771
1001,278.5,0,0,90,2001,4836
1001,279.3,0,0,90,2001,5138
1001,279.89,0,0,90,2001,5606
1001,280.11,0,0,40,2001,6120
1001,279.82,0,0,40,2001,5985
1001,278.69,0,0,40,2001,4418
1001,277.75,0,0,40,2001,3089
1001,276.77,0,0,40,2001,2636
1001,276.61,0,0,75,2001,2117
1001,276.06,0,0,75,2001,1437
1001,275.22,0,0,20,2001,920
1001,274.75,0,0,20,2001,600
1001,274.24,0,0,20,2001,393
1001,273.47,0,0,20,2001,298
1001,273.5,0,0,1,2002,352
1001,273.15,0,0,75,2001,762
1001,273,0,0,20,2001,2519
1001,272.69,0,0,20,2001,5478
1001,273.08,0,0,40,2001,6728
1001,273.91,0,0,75,2001,5972
1001,274.82,0,0,75,2001,5280
1001,276.16,0,0,75,2001,4626
1001,277.69,0,0,90,2001,4947
1001,278.47,0,0,90,2001,5125
1001,279.12,0,0,90,2001,5130
1001,279.28,0,0,90,2001,5394
1001,280.19,0,0,90,2001,5837
1001,280.5,0,0,90,2001,6222
1001,280.3,0,0,90,2001,5992
1001,279.58,0,0,75,2001,4578
1001,278.78,0,0,75,2001,3246
1001,278.5,0,0,90,2001,2834
1001,276.93,0,0,75,2001,2578
1001,276.03,0,0,40,2001,1979
1001,275.01,0,0,40,2001,1326
1001,273.87,0,0,40,2001,541
1001,272.99,0,0,1,2002,346
1001,272.41,0,0,1,2002,265
1001,272.31,0,0,1,2002,338
1001,272.39,0,0,1,2002,765
1001,271.73,0,0,1,2002,2611
1001,271.54,0,0,1,2002,5577
1001,271.12,0,0,1,2002,6908
1001,271.17,0,0,20,2001,6079
1001,273.11,0,0,20,2001,5309
1001,276.01,0,0,20,2001,4567
1001,278.27,0,0,20,2001,4804
1001,279.84,0,0,20,2001,5041
1001,280.68,0,0,40,2001,5051
1001,281.22,0,0,20,2001,5274
1001,281.8,0,0,20,2001,5936
1001,282.2,0,0,40,2001,6128
1001,281.48,0,0,20,2001,5821
1001,280,0,0,20,2001,4040
1001,278.48,0,0,20,2001,2711
1001,276.86,0,0,20,2001,2690
1001,275.45,0,0,1,2002,2539
1001,274.05,0,0,1,2002,1925
1001,272.75,0,0,1,2002,1471
1001,271.73,0,0,1,2002,716
1001,270.91,0,0,1,2002,453
1001,270.15,0,0,1,2002,324
1001,269.68,0,0,1,2002,390
1001,269.44,0,0,1,2002,775
1001,268.96,0,0,1,2002,2572
1001,268.61,0,0,1,2002,5595
1001,268.74,0,0,1,2002,6852
1001,268.45,0,0,20,2001,5892
1001,270.9,0,0,1,2002,5327
1001,273.45,0,0,1,2002,4756
1001,275.9,0,0,20,2001,5073
1001,278.7,0,0,20,2001,5286
1001,280.25,0,0,20,2001,5189
1001,281.67,0,0,1,2002,5495
1001,283.03,0,0,1,2002,5713
1001,283.13,0,0,1,2002,6317
1001,283.04,0,0,20,2001,6306
1001,281.3,0,0,20,2001,4867
1001,279.84,0,0,40,2001,3501
1001,278.88,0,0,40,2001,3110
1001,278.51,0,0,90,2001,2727
1001,279.26,0,0,90,2001,1825
1001,279.21,0,0,90,2004,1222
1001,278.85,0,0,90,2001,611
1001,277.59,0,0,75,2006,441
1001,277.01,0,0,40,2001,331
1001,277.15,0,0,75,2001,365
1001,277.9,0,0,75,2001,708
1001,278.31,0,0,90,2001,2379
1001,278.63,0,0,90,2001,5236
1001,278.22,0,0,90,2001,6509
1001,277.58,0,0,75,2001,5723
1001,278.02,0,0,40,2001,5239
1001,278.37,0,0,90,2001,4723
1001,278.78,0,0,90,2001,5330
1001,278.78,0,0,75,2001,5403
1001,279.59,0,0,75,2001,5446
1001,279.64,0,0,1,2002,5669
1001,280,0,0,40,2001,6093
1001,279.76,0,0,40,2001,6323
1001,278.9,0,0,40,2001,5856
1001,277.06,0,0,40,2001,4987
1001,275.29,0,0,40,2001,3681
1001,274.98,0,0,20,2001,2902
1001,273.31,0,0,20,2001,2929
1001,272.77,0,0,1,2002,2728
1001,272.06,0,0,1,2002,1693
1001,272.01,0,0,20,2001,1166
1001,271.8,0,0,75,2001,724
1001,271.3,0,0,75,2001,568
1001,270.41,0,0,20,2001,343
1001,269.9,0,0,20,2001,383
1001,269.56,0,0,1,2002,703
1001,269.39,0,0,20,2001,1229
1001,269.24,0,0,20,2001,2057
1001,268.99,0,0,40,2001,3246
1001,271.47,0,0,75,2001,4390
1001,272.85,0,0,75,2001,4573
1001,273.93,0,0,75,2001,4269
1001,274.85,0,0,75,2001,4833
1001,275.43,0,0,75,2001,4442
1001,275.73,0,0,40,2001,4397
1001,275.9,0,0,40,2001,4314
1001,276.29,0,0,75,2001,4413
1001,276.41,0,0,75,2001,4125
1001,276.29,0,0,75,2001,4004
1001,276.13,0,0,90,2001,3404
1001,275.93,0,0,90,2001,2777
1001,275.93,0,0,90,2001,2579
1001,275.67,0,0,90,2001,2552
1001,275.58,0,0,90,2001,1952
1001,275.67,0,0,90,2001,2125
1001,275.6,0,0,90,2001,730
1001,275.77,0,0,90,2001,730
1001,275.42,0,0,90,2001,345
1001,275.47,0,0,90,2001,223
1001,275.33,0,0,90,2001,488
1001,275.08,0,0,90,2001,710
1001,275.08,0,0,90,2001,1165
1001,275.09,0,0,90,2003,2067
1001,275.09,0,0,90,2009,2067
1001,275.44,0,0,90,2001,2911
1001,276.1,0,0,90,2001,3527
1001,276.45,0,0,90,2001,3765
1001,276.76,0,0,90,2001,4063
1001,277.11,0,0,90,2001,4043
1001,278.13,0,0,90,2001,4200
1001,278.44,0,0,90,2001,4105
1001,278.44,0,0,90,2001,4015
1001,278.09,0,0,90,2001,3620
1001,277.72,0,0,90,2001,3652
1001,277.41,0,0,90,2001,2837
1001,277.2,0,0,90,2001,2446
1001,277.06,0,0,90,2001,1950
1001,276.7,0,0,90,2001,1451
1001,276.54,0,0,90,2003,999
1001,276.07,0,0,90,2001,1720
1001,275.67,0,0,75,2001,1299
1001,274.97,0,0,40,2001,304
1001,274.86,0,0,20,2001,412
1001,273.45,0,0,75,2005,753
1001,272.66,0,0,20,2001,2562
1001,272.18,0,0,20,2001,5658
1001,272.32,0,0,1,2002,6877
1001,272.69,0,0,90,2001,5981
1001,274.26,0,0,90,2001,4999
1001,275.99,0,0,90,2001,4408
1001,277.35,0,0,90,2001,4575
1001,277.83,0,0,90,2001,4710
1001,278.47,0,0,90,2001,4648
1001,278.71,0,0,46,2002,4968
1001,280.56,0,0,46,2002,6124
1001,280.56,0,0,46,2002,6134
1001,279.26,0,0,46,2002,4265
1001,280.56,0,0,46,2002,2415
1001,280.56,0,0,46,2002,1963
1001,280.56,0,0,46,2002,1454
1001,280.56,0,0,46,2002,938
1001,280.56,0,0,46,2002,537
1001,274.41,0,0,98,2002,313
1001,274.41,0,0,98,2002,256
1001,274.41,0,0,98,2002,356
1001,274.41,0,0,98,2002,788
1001,274.41,0,0,98,2002,2565
1001,274.41,0,0,98,2002,5330
1001,274.91,0,0,99,2002,6181
1001,274.91,0,0,99,2002,6182
1001,274.91,0,0,99,2002,5720
1001,274.91,0,0,99,2002,4612
1001,277.12,0,0,90,2005,4666
1001,278.04,0,0,90,2001,5022
1001,278.19,0,0,90,2001,5490
1001,278.38,0,0,90,2001,5973
1001,278.59,0,0,90,2005,6201
1001,278.65,0,0,90,2005,5453
1001,278.74,0,0,90,2006,3921
1001,278.74,0,0,90,2005,3921
1001,278.87,0,0,90,2006,2835
1001,278.87,0,0,90,2005,2835
1001,279.02,0,0,90,2006,2450
1001,279.02,0,0,90,2005,2450
1001,278.84,0,0,90,2006,2078
1001,278.84,0,0,90,2004,2078
1001,278.84,0,0,90,2005,2078
1001,278.56,0,0,90,2006,1671
1001,278.56,0,0,90,2003,1671
1001,278.56,0,0,90,2004,1671
1001,278.5,0,0,90,2006,1472
1001,278.5,0,0,90,2005,1472
1001,278.03,0,0,90,2006,792
1001,278.03,0,0,90,2003,792
1001,278.03,0,0,90,2005,792
1001,277.28,0,0,90,2003,811
1001,277.28,0,0,90,2005,811
1001,277.06,0,0,90,2003,671
1001,277.06,0,0,90,2005,671
1001,277.06,0,0,90,2003,671
1001,277.06,0,0,90,2009,671
1001,276.83,0,0,90,2003,474
1001,276.83,0,0,90,2005,474
1001,276.83,0,0,90,2003,474
1001,277.15,0,0,90,2003,790
1001,277.15,0,0,90,2005,790
1001,277.57,0,0,90,2003,2619
1001,277.57,0,0,90,2005,2619
1001,277.51,0,0,90,2003,5788
1001,277.51,0,0,90,2005,5788
1001,277.51,0,0,90,2004,5788
1001,277.41,0,0,90,2004,7088
1001,277.41,0,0,90,2005,7088
1001,277.68,0,0,90,2005,6264
1001,277.68,0,0,90,2004,6264
1001,278.15,0,0,90,2001,5230
1001,278.42,0,0,90,2001,4567
1001,278.61,0,0,90,2001,4769
1001,279.14,0,0,90,2001,5011
1001,278.99,0,0,90,2001,4889
1001,278.83,0,0,90,2003,5367
1001,278.57,0,0,90,2003,5678
1001,278.57,0,0,90,2004,5678
1001,278.21,0,0,90,2003,6267
1001,278.21,0,0,90,2005,6267
1001,278.21,0,0,90,2004,6267
1001,278.21,0,0,90,2004,6267
1001,277.96,0,0,90,2005,6057
1001,277.96,0,0,90,2003,6057
1001,277.51,0,0,90,2005,4883
1001,277.18,0,0,90,2001,2927
1001,277.08,0,0,90,2001,2594
1001,276.98,0,0,90,2001,2347
1001,276.93,0,0,90,2003,1544
1001,276.76,0,0,90,2001,1219
1001,276.79,0,0,90,2001,783
1001,276.64,0,0,90,2001,357
1001,276.41,0,0,90,2001,286
1001,276.32,0,0,90,2001,396
1001,276.32,0,0,90,2001,791
1001,276.29,0,0,90,2001,2681
1001,276.29,0,0,90,2001,5614
1001,276.38,0,0,90,2001,6834
1001,276.94,0,0,90,2001,6280
1001,277.39,0,0,90,2001,5460
1001,278.31,0,0,90,2001,4670
1001,278.71,0,0,90,2001,5071
1001,279.86,0,0,90,2001,5246
1001,279.97,0,0,75,2001,5039
1001,280.53,0,0,90,2001,5411
1001,280.57,0,0,90,2001,5866
1001,280.3,0,0,90,2001,6556
1001,279.79,0,0,90,2001,6204
1001,278.91,0,0,90,2001,4688
1001,277.79,0,0,40,2001,3326
1001,277,0,0,75,2001,3229
1001,276.52,0,0,75,2001,2790
1001,276.25,0,0,40,2001,1946
1001,276.1,0,0,90,2001,1181
1001,276.1,0,0,75,2001,649
1001,275.91,0,0,40,2001,422
1001,275.69,0,0,40,2001,340
1001,275.4,0,0,40,2001,365
1001,275.44,0,0,20,2001,683
1001,275.35,0,0,20,2001,2471
1001,275.4,0,0,1,2002,5538
1001,275.4,0,0,1,2002,6880
1001,275.89,0,0,1,2002,5906
1001,277.07,0,0,1,2002,5234
1001,278.66,0,0,1,2002,4719
1001,282.16,0,0,75,2001,5304
1001,282.49,0,0,1,2002,5487
1001,284.21,0,0,40,2001,5532
1001,284.57,0,0,40,2001,5816
1001,284.64,0,0,75,2001,5958
1001,284.11,0,0,40,2001,6455
1001,282.06,0,0,40,2001,6154
1001,279.8,0,0,20,2001,5330
1001,278.54,0,0,20,2001,3540
1001,278.09,0,0,1,2002,3193
1001,277.88,0,0,1,2002,2948
1001,277.36,0,0,20,2001,2496
1001,277.25,0,0,20,2001,1707
1001,276.64,0,0,1,2002,1090
1001,275.98,0,0,1,2002,735
1001,275.73,0,0,1,2002,537
1001,275.63,0,0,20,2001,371
1001,275.29,0,0,20,2001,397
1001,275.25,0,0,75,2001,696
1001,275.1,0,0,40,2005,1301
1001,275.23,0,0,40,2001,1932
1001,276.09,0,0,20,2001,2952
1001,277.86,0,0,20,2001,3529
1001,280.05,0,0,20,2001,3837
1001,281.75,0,0,20,2001,4338
1001,283.15,0,0,20,2001,4762
1001,283.99,0,0,75,2001,4367
1001,284.03,0,0,75,2001,4369
1001,283.98,0,0,1,2002,4536
1001,283,0,0,1,2002,4520
1001,281.46,0,0,90,2001,4677
1001,280.71,0,0,90,2001,4025
1001,280.24,0,0,90,2001,3128
1001,280.18,0,0,90,2001,2905
1001,280.08,0,0,90,2001,2853
1001,280.23,0,0,90,2001,3288
1001,280.33,0,0,90,2001,2239
1001,280.27,0,0,90,2006,1381
1001,279.87,0,0,90,2004,922
1001,279.87,0,0,90,2003,922
1001,279.87,0,0,90,2006,922
1001,279.87,0,0,90,2005,922
1001,280.01,0,0,90,2005,626
1001,280.01,0,0,90,2006,626
1001,280.01,0,0,90,2004,626
1001,280.26,0,0,90,2003,331
1001,280.26,0,0,90,2005,331
1001,280.26,0,0,90,2006,331
1001,280.26,0,0,90,2008,331
1001,280.1,0,0,90,2008,304
1001,280.1,0,0,90,2005,304
1001,280.1,0,0,90,2006,304
1001,280.1,0,0,90,2008,304
1001,280.1,0,0,90,2004,304
1001,279.9,0,0,90,2005,462
1001,279.9,0,0,90,2008,462
1001,279.9,0,0,90,2003,462
1001,279.79,0,0,90,2008,793
1001,279.79,0,0,90,2005,793
1001,279.79,0,0,90,2003,793
1001,279.79,0,0,90,2003,793
1001,279.95,0,0,90,2004,1120
1001,279.95,0,0,90,2005,1120
1001,279.95,0,0,90,2003,1120
1001,279.91,0,0,90,2005,1797
1001,279.91,0,0,90,2004,1797
1001,280.43,0,0,90,2005,2687
1001,280.43,0,0,90,2003,2687
1001,280.43,0,0,90,2004,2687
1001,280.43,0,0,90,2004,2687
1001,280.43,0,0,90,2003,2687
1001,281.02,0,0,90,2005,3961
1001,281.02,0,0,90,2003,3961
1001,282.05,0,0,90,2005,4086
1001,283.42,0,0,90,2005,3710
1001,283.42,0,0,90,2004,3710
1001,284.94,0,0,75,2005,3733
1001,284.94,0,0,75,2006,3733
1001,287.6,0,0,20,2006,3666
1001,287.6,0,0,20,2005,3666
1001,289.71,0,0,20,2006,4012
1001,289.71,0,0,20,2005,4012
1001,291.14,0,0,20,2005,4169
1001,290.28,0,0,20,2005,3636
1001,288.29,0,0,20,2008,3390
1001,288.29,0,0,20,2005,3390
1001,289.25,0,0,40,2005,2660
1001,291.57,0,0,90,2001,2173
1001,291.28,0,0,87,2002,1924
1001,288.12,0,0,87,2002,2863
1003,288.12,0,0,87,2002,1000
1001,282.74,0,0,98,2002,352
1001,282.74,0,0,98,2002,263
1001,282.74,0,0,98,2002,341
1001,282.74,0,0,98,2002,761
1001,282.74,0,0,98,2002,2467
1001,282.74,0,0,98,2002,5242
1001,273.9,0,0,99,2002,5390
1001,273.9,0,0,99,2002,2029
1001,273.9,0,0,99,2002,2096
1001,272.42,0,0,90,2001,2892
1001,272.09,0,0,90,2009,4245
1001,272.09,0,0,90,2005,4245
1001,271.94,0,0,90,2009,4148
1001,271.85,0,0,90,2001,4362
1001,271.4,0,0,90,2001,4619
1001,271.25,0,0,90,2001,4755
1001,270.6,0,0,90,2001,5187
1001,270.07,0,0,90,2001,5186
1001,269.76,0,0,90,2001,3854
1001,269.71,0,0,90,2001,2641
1001,269.19,0,0,90,2009,2222
1001,268.91,0,0,90,2009,1943
1001,268.39,0,0,90,2009,1437
1001,267.27,0,0,90,2009,2409
1001,267.05,0,0,90,2009,905
1001,266.64,0,0,90,2001,367
1001,266.58,0,0,90,2009,290
1001,266.02,0,0,75,2001,317
1001,265.93,0,0,90,2001,775
1001,266.15,0,0,20,2009,2571
1001,266.42,0,0,75,2009,5541
1001,266.85,0,0,90,2009,6529
1001,266.86,0,0,90,2009,6242
1001,266.86,0,0,90,2005,6242
1001,267.05,0,0,75,2009,5438
1001,267.81,0,0,75,2009,4656
1001,268.35,0,0,90,2009,4759
1001,268.77,0,0,90,2009,4943
1001,269.04,0,0,90,2001,4924
1001,269.23,0,0,90,2001,5409
1001,269.51,0,0,75,2001,5664
1001,269.24,0,0,90,2001,6436
1001,269.06,0,0,90,2001,6212
1001,268.35,0,0,90,2001,4324
1001,268.26,0,0,90,2001,2948
1001,268.21,0,0,75,2001,2604
1001,267.91,0,0,20,2001,2192
1001,267.75,0,0,1,2002,1563
1001,267.15,0,0,20,2001,1346
1001,266.33,0,0,20,2001,535
1001,265.99,0,0,1,2002,325
1001,265.94,0,0,1,2002,252
1001,265.14,0,0,1,2002,361
1001,264.61,0,0,1,2002,795
1001,264.67,0,0,1,2002,2620
1001,264.82,0,0,1,2002,5730
1001,265.1,0,0,1,2002,6792
1001,266.4,0,0,1,2002,6199
1001,269.25,0,0,1,2002,5216
1001,271.89,0,0,40,2001,4864
1001,272.77,0,0,1,2002,5477
1001,275,0,0,1,2002,5654
1001,277.19,0,0,1,2002,5761
1001,277.92,0,0,1,2002,6131
1001,278.95,0,0,75,2001,6415
1001,278.02,0,0,75,2001,7189
1001,276.5,0,0,75,2001,6968
1001,275.88,0,0,90,2001,5182
1001,275.98,0,0,90,2001,3536
1001,275.98,0,0,90,2001,3052
1001,276.13,0,0,90,2001,2665
1001,276.53,0,0,90,2001,2044
1001,276.53,0,0,90,2001,1841
1001,276.48,0,0,90,2001,575
1001,276.26,0,0,90,2001,325
1001,276.02,0,0,90,2001,294
1001,275.87,0,0,90,2001,371
1001,275.47,0,0,90,2001,817
1001,274.91,0,0,90,2001,2657
1001,274.34,0,0,90,2001,5814
1001,273.31,0,0,75,2001,6761
1001,273.76,0,0,40,2001,6171
1001,276.44,0,0,20,2001,5387
1001,278.23,0,0,40,2001,4704
1001,279.03,0,0,1,2002,4811
1001,280.71,0,0,1,2002,5115
1001,283.26,0,0,40,2001,5114
1001,283.8,0,0,75,2001,5597
1001,283.29,0,0,75,2001,5801
1001,282.32,0,0,75,2001,6570
1001,280.33,0,0,75,2001,6396
1001,278.97,0,0,90,2001,4717
1001,278.64,0,0,90,2001,3398
1001,278.12,0,0,90,2001,3258
1001,278.05,0,0,90,2001,2681
1001,279.5,0,0,90,2001,1367
1001,279.5,0,0,90,2001,662
1001,277.1,0,0,99,2003,435
1001,277.1,0,0,99,2003,332
1001,277.1,0,0,99,2003,391
1001,277.1,0,0,99,2003,708
1001,277.1,0,0,99,2003,2477
1001,277.1,0,0,99,2003,5527
1001,276.8,0,0,0,2002,6517
1001,276.8,0,0,0,2002,5360
1001,276.8,0,0,0,2002,5177
1001,276.8,0,0,0,2002,4661
1001,276.8,0,0,0,2002,5129
1001,276.8,0,0,0,2002,5326
1001,276.8,0,0,0,2002,5488
1001,279.24,0,0,1,2002,5489
1001,279.24,0,0,1,2002,5835
1001,279.24,0,0,1,2002,6427
1001,279.24,0,0,1,2002,6093
1001,279.24,0,0,1,2002,5074
1001,279.24,0,0,1,2002,3522
1001,279.24,0,0,1,2002,2818
1001,279.24,0,0,1,2002,2804
1001,279.24,0,0,1,2002,2639
1001,279.24,0,0,1,2002,1766
1001,279.24,0,0,1,2002,1091
1001,270.94,0,0,0,2002,739
1001,270.94,0,0,0,2002,642
1001,270.94,0,0,0,2002,404
1001,270.94,0,0,0,2002,407
1001,266.83,0,0,1,2002,753
1001,266.27,0,0,1,2002,1381
1001,265.91,0,0,1,2002,2046
1001,267.33,0,0,20,2001,3031
1001,270.82,0,0,20,2001,3842
1001,273.55,0,0,20,2001,4233
1001,275.85,0,0,20,2001,4416
1001,277.61,0,0,20,2001,4753
1001,278.64,0,0,40,2001,4525
1001,279.34,0,0,40,2001,4628
1001,279.39,0,0,40,2001,4546
1001,278.73,0,0,40,2001,4516
1001,276.5,0,0,40,2001,4468
1001,274.33,0,0,20,2001,3265
1001,274.43,0,0,20,2001,2608
1001,274.45,0,0,20,2001,2770
1001,274.4,0,0,1,2002,2661
1001,274.78,0,0,1,2002,2191
1001,275.15,0,0,1,2002,1293
1001,275.25,0,0,1,2002,861
1001,275.62,0,0,1,2002,644
1001,275.89,0,0,1,2006,368
1001,276.16,0,0,1,2006,293
1001,276.29,0,0,1,2002,482
1001,276.24,0,0,1,2002,774
1001,276.2,0,0,20,2001,1052
1001,277.08,0,0,75,2006,1722
1001,279,0,0,75,2006,2561
1001,281.2,0,0,75,2001,3232
1001,283.49,0,0,75,2001,3630
1001,285.53,0,0,90,2001,3999
1001,285.96,0,0,75,2001,4075
1001,285.95,0,0,75,2001,3966
1001,285.65,0,0,75,2001,4083
1001,285.05,0,0,75,2001,4277
1001,284.31,0,0,75,2001,4368
1001,284.17,0,0,90,2001,3504
1001,284.17,0,0,90,2001,3575
1001,284.17,0,0,90,2001,2702
1001,283.94,0,0,90,2001,2007
1001,283.65,0,0,90,2001,1505
1001,283.55,0,0,90,2001,961
1001,283.01,0,0,90,2001,476
1001,282.54,0,0,90,2001,311
1001,282.45,0,0,90,2001,268
1001,282.02,0,0,90,2001,364
1001,281.8,0,0,90,2001,789
1001,281.06,0,0,90,2001,2579
1001,280.5,0,0,40,2001,5546
1001,280.03,0,0,40,2001,6831
1001,280,0,0,40,2001,5884
1001,281.48,0,0,40,2001,5133
1001,282.85,0,0,75,2001,4518
1001,284.13,0,0,40,2001,4564
1001,285.5,0,0,1,2002,4925
1001,286.43,0,0,1,2002,4866
1001,287.18,0,0,20,2001,5118
1001,286.68,0,0,40,2001,5473
1001,286.02,0,0,75,2001,6276
1001,284.55,0,0,40,2001,5908
1001,284.64,0,0,40,2001,4239
1001,284.34,0,0,75,2001,3011
1001,284.04,0,0,75,2001,2644
1001,283.5,0,0,75,2001,2150
1001,282.96,0,0,75,2001,1539
1001,282.38,0,0,40,2001,970
1001,282.09,0,0,75,2001,504
1001,281.77,0,0,75,2001,327
1001,282.35,0,0,75,2001,254
1001,282.26,0,0,75,2001,346
1001,282.37,0,0,75,2001,775
1001,282.52,0,0,75,2001,2568
1001,282.43,0,0,90,2001,5647
1001,282.01,0,0,75,2001,6824
1001,282.33,0,0,75,2001,5989
1001,283.08,0,0,75,2001,5419
1001,283.53,0,0,40,2001,4826
1001,285.74,0,0,40,2001,5003
1001,286.67,0,0,40,2001,5099
1001,287.41,0,0,40,2001,5264
1001,287.74,0,0,40,2001,5561
1001,287.73,0,0,40,2001,5721
1001,286.53,0,0,40,2001,6521
1001,283.85,0,0,40,2001,6019
1001,281.47,0,0,20,2001,4525
1001,280.54,0,0,1,2002,3385
1001,279.11,0,0,1,2002,2999
1001,278.24,0,0,1,2002,2642
1001,277.99,0,0,1,2002,2050
1001,278,0,0,1,2006,1211
1001,277.74,0,0,20,2005,667
1001,277.23,0,0,1,2005,399
1001,276.49,0,0,1,2002,269
1001,276.15,0,0,1,2002,412
1001,275.06,0,0,1,2005,746
1001,273.99,0,0,1,2005,2489
1001,273,0,0,1,2005,5343
1001,273,0,0,1,2007,5343
1001,272.54,0,0,1,2005,6138
1001,272.54,0,0,1,2007,6138
1001,272.51,0,0,1,2006,5413
1001,272.51,0,0,1,2005,5413
1001,272.51,0,0,1,2007,5413
1001,274.66,0,0,1,2005,5041
1001,274.66,0,0,1,2006,5041
1001,274.66,0,0,1,2007,5041
1001,276.57,0,0,1,2006,4875
1001,276.57,0,0,1,2007,4875
1001,278.81,0,0,1,2005,5266
1001,280.95,0,0,20,2001,5656
1001,283.13,0,0,20,2001,5561
1001,283.91,0,0,20,2001,5963
1001,284.22,0,0,20,2001,5928
1001,282.46,0,0,40,2001,5733
1001,279.63,0,0,40,2001,4964
1001,278.13,0,0,40,2001,4179
1001,277.36,0,0,40,2001,3267
1001,277.38,0,0,90,2001,2787
1001,277.82,0,0,90,2001,2432
1001,278.33,0,0,75,2001,1972
1001,278.49,0,0,20,2001,1399
1004,278.54,0,0,20,2005,919
1001,278.97,0,0,1,2005,634
1001,279.35,0,0,1,2002,411
1001,279.68,0,0,1,2002,317
1001,279.36,0,0,1,2002,252
1001,279.46,0,0,1,2002,380
1001,279.93,0,0,20,2001,881
1001,279.66,0,0,75,2001,1094
1001,279.47,0,0,75,2001,1119
1001,281.16,0,0,90,2006,1674
1001,283,0,0,75,2001,2477
1001,284.99,0,0,90,2001,3245
1001,285.88,0,0,90,2001,3461
1001,286.87,0,0,90,2001,3213
1001,287.98,0,0,75,2001,3090
1001,288.46,0,0,75,2001,3068
1001,287.3,0,0,75,2001,3152
1001,285.57,0,0,75,2001,3023
1001,284.82,0,0,75,2001,3083
1001,285.57,0,0,40,2001,3010
1001,287.12,0,0,75,2001,3002
1001,287.97,0,0,75,2001,2533
1001,288.23,0,0,75,2001,1958
1001,288.22,0,0,75,2001,1390
1001,287.46,0,0,75,2001,693
1001,286.67,0,0,20,2001,482
1001,286.01,0,0,20,2001,370
1001,285.37,0,0,20,2001,341
1001,284.82,0,0,20,2001,456
1001,284.58,0,0,75,2001,1105
1001,284.06,0,0,75,2001,2069
1001,283.35,0,0,75,2001,2381
1001,283,0,0,75,2001,2364
1001,283.89,0,0,75,2001,2783
1001,284.9,0,0,40,2001,3230
1001,284.99,0,0,40,2001,3586
1001,284.15,0,0,75,2001,3947
1001,282.15,0,0,75,2001,3800
1001,279.39,0,0,75,2001,4231
1001,277.38,0,0,75,2009,4174
1001,276.44,0,0,90,2003,4079
1001,276.44,0,0,90,2009,4079
1001,274.35,0,0,90,2009,3900
1001,274.35,0,0,90,2005,3900
1001,273.13,0,0,90,2009,3420
1001,273.13,0,0,90,2005,3420
1001,272.42,0,0,90,2009,2876
1001,272.42,0,0,90,2007,2876
1001,272.42,0,0,90,2009,2876
1001,272.42,0,0,90,2005,2876
1001,271.6,0,0,90,2009,2543
1001,271.6,0,0,90,2005,2543
1001,271.6,0,0,90,2009,2543
1001,270.59,0,0,90,2006,2221
1001,269.61,0,0,90,2009,2148
1001,268.72,0,0,90,2009,1512
1001,268.72,0,0,90,2005,1512
1001,268.06,0,0,90,2009,917
1001,267.76,0,0,90,2009,611
1001,267.76,0,0,90,2006,611
1001,267.19,0,0,90,2009,470
1001,266.59,0,0,90,2009,322
1001,266.59,0,0,90,2005,322
1001,265.86,0,0,90,2009,299
1001,265.6,0,0,90,2009,574
1001,265.55,0,0,90,2009,1017
1001,265.5,0,0,90,2009,1348
1001,266.01,0,0,75,2009,1878
1001,266.51,0,0,90,2009,2753
1001,266.98,0,0,90,2001,3178
1001,267.78,0,0,90,2001,3880
1001,268.76,0,0,1,2002,4312
1001,269.24,0,0,1,2002,4494
1001,269.4,0,0,40,2001,4206
1001,269.2,0,0,75,2001,4204
1001,269.15,0,0,90,2001,4449
1001,268.5,0,0,90,2001,4357
1001,267.82,0,0,90,2001,3905
1001,266.92,0,0,90,2001,3068
1001,265.61,0,0,90,2001,2779
1001,262.33,0,0,1,2002,689
1001,261.45,0,0,1,2002,536
1001,261.08,0,0,1,2002,322
1001,260.62,0,0,1,2002,271
1001,260.24,0,0,1,2002,426
1001,259.88,0,0,1,2002,726
1001,259.78,0,0,1,2002,910
1001,260.82,0,0,20,2001,1366
1001,263.42,0,0,75,2001,2222
1001,265.24,0,0,20,2001,2918
1001,266.31,0,0,75,2001,3413
1001,267.37,0,0,90,2001,3724
1001,268.13,0,0,90,2001,3949
1001,268.93,0,0,90,2001,4076
1001,269.41,0,0,90,2001,4729
1001,270.1,0,0,90,2001,4880
1001,270.37,0,0,90,2001,4435
1001,270.61,0,0,90,2001,3749
1001,270.98,0,0,90,2001,3381
1001,271.02,0,0,90,2001,2809
1001,270.98,0,0,90,2001,2150
1001,270.97,0,0,90,2009,1533
1001,270.97,0,0,40,2001,925
1001,271.25,0,0,90,2001,524
1001,271.34,0,0,90,2001,293
1001,271.79,0,0,90,2001,258
1001,271.75,0,0,90,2001,337
1001,271.62,0,0,90,2001,771
1001,271.48,0,0,90,2001,2496
1001,271.14,0,0,90,2001,5529
1001,270.77,0,0,90,2001,6752
1001,270.73,0,0,90,2001,5787
1001,270.89,0,0,90,2001,4699
1001,270.97,0,0,90,2001,4271
1001,270.64,0,0,90,2001,4314
1001,270.39,0,0,90,2001,4603
